,topic_01,topic_02,topic_03,scenario_r2,evidence_r2
1777,032,153,064,0.0015554052578324873,0.003998048432671042
1778,113,104,014,0.006679438011367611,0.0009596499507169565
1779,014,029,137,0.01224121484418439,0.008908660963821369
1780,056,000,065,0.004055460906434716,0.005112521827988936
1781,070,176,141,0.00807592176077232,0.005557031046456329
1782,091,001,181,0.025434268887910005,0.09010202178802418
1783,031,029,131,0.014088077665645682,0.006346280322206632
1784,130,120,068,0.01846088277223401,0.1423435135305665
1785,148,106,026,0.00134015028765333,0.006207956268568737
1786,000,054,196,0.009350730038535482,0.005317348952556533
1787,012,134,005,0.01266699020446549,0.06993337546267764
1788,023,078,185,0.00678035597806248,0.06541319733800077
1789,118,147,103,0.0007013599848595398,0.044047928427174976
1790,012,016,105,0.005075935149858379,0.0003520066345519268
1791,170,151,195,0.00949030483168456,0.03526667607084599
1792,016,134,103,0.010124127351778256,0.0796036141212092
1793,060,049,031,0.003255988240320584,0.007220181428204464
1794,089,087,051,0.0009770778199983399,0.04774392309943776
1795,182,192,064,0.0019550359441131704,0.014824509653018736
1796,039,120,007,0.012517274056385141,0.1425080132624399
1797,023,188,035,0.0032227475185344634,0.07005894675446811
1798,078,096,106,0.010959136893144872,0.005692505439537254
1799,034,131,168,0.017254687920031042,0.042866001367283246
1800,035,147,134,0.0010985399089635806,0.007510890312970586
1801,051,016,173,0.008204489656523761,0.008608470800211876
1802,068,079,151,0.009766865985120998,0.014784072265876858
1803,041,177,039,0.0016994043167067874,0.0042396521490861705
1804,105,021,137,0.008903187770017862,0.0006884913520111002
1805,108,184,084,0.0005553425487214714,0.03155431062820635
1806,103,108,087,0.0006078632314263643,0.029268446584148844
1807,004,011,079,0.0024743469891281844,0.028717736270194028
1808,026,019,178,0.002424427687910735,0.008544198651675994
1809,104,067,174,0.008808188026549035,0.0011442900641472908
1810,113,033,194,0.019182739407935467,0.009404268115068781
1811,019,059,029,0.004580147032735016,0.017308317388193495
1812,092,196,102,0.005924213146131674,0.015264689324882008
1813,132,146,129,0.02104936982286565,0.05633594633900352
1814,182,065,167,0.0005627038197761891,0.05878808485003373
1815,199,194,096,0.004980268802576737,0.0016523593179614826
1816,140,195,005,0.017937028496569307,0.009294657987356958
1817,098,161,169,0.010598458352938045,0.01795583324648431
1818,191,192,075,0.0034155603696998105,0.02276485437853626
1819,001,143,064,0.014926439114624324,0.0029509804900123005
1820,169,149,107,0.002091364444042454,0.0173959348651338
1821,120,024,125,0.022421639188563103,0.1816875952090531
1822,075,097,067,0.013012743923278891,0.0001390524558706474
1823,115,176,147,0.024856506846487436,0.007452766536295896
1824,189,109,066,0.010165416873524236,0.029275520680389966
1825,089,114,065,0.003660776120217646,0.06465060635198305
1826,194,067,123,0.005859980911036011,0.0020501006018524004
1827,173,190,079,0.03542100601178533,0.08124718908343986
1828,098,118,188,0.010588325713605684,0.05715131836302889
1829,062,161,011,0.012499958887444484,0.014512411773059841
1830,004,177,171,0.0005499642764400514,0.01767651724607322
1831,031,183,133,0.003350118065512331,0.0010161001221410393
1832,175,058,054,0.0012806877752448154,0.019251718002922913
1833,174,170,083,0.0038865660037518124,0.017969926065456443
1834,185,001,178,0.012687136581842506,0.005497287248172333
1835,016,038,166,0.0005755586769324861,0.0009518275560708167
1836,165,190,151,0.00412656962578406,0.0008001437753472063
1837,134,049,147,0.00789882164429656,0.07743881997412438
1838,097,146,042,0.02284731988414712,0.05167149830474882
1839,109,173,040,0.03494415872521295,0.09922378186860437
1840,155,102,165,0.04310966925191151,0.026228656992220878
1841,113,083,026,0.005139336032795927,0.015354428108449003
1842,078,148,014,0.00566144119399925,0.002628564334932082
1843,147,058,056,0.000908821594883924,0.004351980586639104
1844,115,106,132,0.02270525435788373,0.014318883122536485
1845,133,123,038,0.027571516724276157,0.019166249896183873
1846,131,057,130,0.004382928423075749,0.004746922778036011
1847,163,166,007,0.020563943725673828,0.02855107777711996
1848,169,160,085,0.0010953540566124298,0.016747463543112406
1849,096,127,144,0.007009965386274963,0.039532718778100606
1850,181,013,097,0.009157585521043954,0.005226677626978593
1851,117,069,165,0.007034051428754018,0.0071647691031835326
1852,153,193,199,0.0033663405178602224,0.012134858475407406
1853,119,051,006,0.014315426246528706,0.039697067730637636
1854,077,124,005,0.007164086546968429,0.015441589552363522
1855,082,047,037,0.007964418680757923,0.04191210525010347
1856,035,006,156,0.0006940530821990532,0.005888918406791288
1857,001,130,084,0.012410499833813926,0.010325816386757225
1858,188,182,173,0.0015477103219907473,0.011836237361925739
1859,052,065,022,0.000608519259681084,0.08471668521805686
1860,055,098,032,0.01759791712780423,0.062020271095603596
1861,025,091,076,0.031810914026065396,0.110843779038302
1862,015,052,006,0.00011266632458806214,0.037053395340548745
1863,039,105,196,0.007259992007157545,0.0004988371216391174
1864,069,056,192,0.004950288834866479,0.0045747447120078055
1865,120,014,183,0.013332608175724792,0.1429450129980654
1866,038,006,052,0.00014136935105490966,0.0004840426723452529
1867,133,142,105,0.008907092285305285,0.007170218181018706
1868,026,025,047,0.019677440767643106,0.020413096812592624
1869,079,044,141,0.026399590961900588,0.03433172349513858
1870,032,018,121,0.0027002221541548854,0.009890350484850985
1871,104,022,199,0.018446236198450983,0.07847659549366481
1872,078,048,108,0.00526742806995284,0.015569825386605674
1873,122,146,062,0.020155788360963545,0.048478140566428074
1874,079,075,113,0.013268403887054858,0.014031060371634152
1875,198,171,166,0.004210661243895908,0.08820639205937308
1876,137,199,105,0.004466320410713931,0.0017869432547384934
1877,015,141,150,0.009935765667711927,0.03746599589050781
1878,088,166,075,0.01419003002106034,0.030244063362764084
1879,073,001,062,0.022971118064452622,0.009456086808328434
1880,099,155,097,0.03903131960582917,0.005652205405218158
1881,164,140,055,0.015291785655828338,0.06756483148995573
1882,123,108,155,0.02368199476977284,0.0457660545798424
1883,076,150,085,0.01780405762956372,0.02752231411948214
1884,102,065,045,0.005455659432527904,0.06615273079769612
1885,018,164,017,0.016684425851209883,0.07615610868499412
1886,087,015,006,0.0008741510097453054,0.004219942506153318
1887,068,120,176,0.012952279549297563,0.14241789798607973
1888,124,090,079,0.0065549793111280286,0.014107820223460465
1889,079,015,106,0.009506028878233597,0.015081244748780032
1890,177,125,102,0.0005599515842749092,0.0026748449769987692
1891,166,152,081,0.008883725920116325,0.006533732521552427
1892,089,195,160,0.017819820032683564,0.05145990531480504
1893,092,168,063,0.006548329988810164,0.020444278553603312
1894,161,064,194,0.006664234923886014,0.006840941572884507
1895,123,148,192,0.023502803963388552,0.019421703702666382
1896,040,008,016,0.007212011141973895,0.013326534076877783
1897,165,089,107,0.0014489969632065502,0.04365753724458765
1898,156,004,047,4.389626535872271e-05,0.01833977576262502
1899,039,113,159,0.0013711383340939687,0.0009809618903859896
1900,108,188,107,0.0017277388921307368,0.03858848172466123
1901,052,105,146,0.00726666376716556,0.03650791797053854
1902,194,043,102,0.003264108130305865,0.02937144626098298
1903,000,078,137,0.00580500780765647,0.004807039523867296
1904,064,036,148,0.006644659629514327,0.005916695533648375
1905,034,016,015,0.015408728455974408,0.04208656975213376
1906,138,169,072,0.0025532854260247317,0.019442481531356415
1907,134,019,026,0.008840936868713234,0.0742454393126154
1908,102,071,149,0.005282107135752723,0.020728361905916204
1909,109,143,196,0.010324262791703842,0.022278067492552234
1910,048,013,017,0.00024035002196887145,0.019542805148117903
1911,172,063,101,0.0030096782683063372,0.008617074441382044
1912,131,107,013,0.004031971812927582,0.013182308060788794
1913,181,051,063,0.017261121096004306,0.012921454544831401
1914,049,104,191,0.005764183923682054,0.0005006467748771559
1915,152,090,073,0.0007958665167617784,0.0017328572929875552
1916,021,035,156,0.005959892184594917,0.005893390462238135
1917,194,104,189,0.007134466943342521,0.0006739907706879711
1918,061,144,054,0.004117214009944914,0.016174543424039012
1919,039,046,151,0.0008340504025977635,0.011432960974804396
1920,110,098,152,0.01242416417209713,0.043184829809665204
1921,011,144,149,0.004854280459568372,0.03187504656489015
1922,161,079,069,0.01055840332796798,0.019317878863983173
1923,066,176,097,0.010836178679472619,0.00011547399401734548
1924,054,090,118,0.008968804712736533,0.0034024972164927725
1925,102,034,031,0.017716180085896482,0.0547406128661444
1926,058,101,106,0.017084373870468128,0.09344042219673498
1927,013,137,004,0.0009388855485281677,0.0019438423277929884
1928,170,098,017,0.011778718009985423,0.028738129986712435
1929,011,117,098,0.0065856686914137486,0.022195854353372235
1930,168,059,083,0.005197840320985803,0.013771974911825469
1931,069,088,116,0.006078325265350348,0.02610890586426029
1932,016,079,015,0.010740812896334662,0.015037190486089869
1933,187,059,144,0.0052165453032997355,0.08122200960822878
1934,104,046,077,0.007514254322091407,0.01221401783650855
1935,157,167,062,0.03999835168532029,0.1708206053042518
1936,004,190,059,0.0034187594734754745,0.016049736187138564
1937,087,102,001,0.005834058137126452,0.02312908819732684
1938,081,121,107,0.0018852999564922257,0.009983284930390357
1939,148,146,082,0.02037270614767217,0.051081402793170416
1940,084,157,013,0.04009432289752701,0.1701559281530861
1941,122,045,066,0.00045114511973609606,0.0006802432919557067
1942,149,114,123,0.004777527548031624,0.028981184327921072
1943,188,157,026,0.039825563522116636,0.17403969393065266
1944,075,172,042,0.007237076894988981,0.003159319184048659
1945,195,097,104,0.02157209469263699,0.009200569390171776
1946,123,165,187,0.02529632335843801,0.016675236247299607
1947,026,083,105,0.004785680005826021,0.015194859410272876
1948,127,121,042,0.002305663112835643,0.037403732758184205
1949,060,022,059,0.014327949614275193,0.08276320273935478
1950,067,175,136,0.005776408974233482,0.01307292350448408
1951,151,103,132,0.008531465633831226,0.029900921133289682
1952,090,173,036,0.03384647609403746,0.08092697031068785
1953,193,198,113,0.006469049405825933,0.013558737366550555
1954,141,149,078,0.0106359965300723,0.037769885551530824
1955,174,123,164,0.024329373206255278,0.01746656357700127
1956,143,025,098,0.022034728906285217,0.025610044978787494
1957,168,133,018,0.00828393155085494,0.008442573716187174
1958,006,142,114,0.004112902423946685,0.004396883224909165
1959,157,071,121,0.03903669867464521,0.17013475990678018
1960,027,001,105,0.012909791862667053,0.005974036445689612
1961,109,031,133,0.005809597518277587,0.020731442986029136
1962,076,081,037,0.0046798582590955595,0.005812694939151597
1963,144,068,080,0.0028557308392209713,0.015252918721970321
1964,134,075,056,0.010747178597869111,0.07202006299044184
1965,168,038,008,0.0028061577941390636,0.0059015611881313434
1966,015,054,192,0.00909953050048462,0.001799104144859398
1967,029,013,071,0.013097592227969579,0.007895714153812294
1968,161,140,045,0.0008199734454515939,0.004786567703589761
1969,011,083,054,0.00652268376311671,0.03115965496171058
1970,081,109,174,0.0038852062124120623,0.02314782184015296
1971,119,177,170,0.005986990293488925,0.03531423836933678
1972,185,008,192,0.006615221186743514,0.014897291550953429
1973,110,129,121,0.011506591481360462,0.030719025135824474
1974,184,196,084,0.002046309909526811,0.0009954953568885871
1975,194,131,149,0.004345604430424643,0.0026810380683961466
1976,011,187,151,0.005979875724967498,0.07896172473106777
1977,024,070,120,0.015758085325264126,0.056120668971529786
1978,153,088,023,0.0051240035278744545,0.025335264980910432
1979,008,066,062,0.014982934381408408,0.013145004571224694
1980,084,117,074,0.005486692814700711,0.00746655917534067
1981,025,114,137,0.022758735369592054,0.04699181722556933
1982,166,084,149,0.008484871394021987,0.008787976998738012
1983,132,035,017,0.002677019332700814,0.017420606099984193
1984,198,042,067,0.0043419930020290876,0.005817639291125776
1985,065,133,159,0.0063329467573105536,0.053401021442554764
1986,119,076,159,0.009089249877102912,0.03368137855221398
1987,075,194,193,0.008327113260269359,0.0006832336450022236
1988,044,129,173,0.0296112607630048,0.022809330793338467
1989,134,055,193,0.010943528914357126,0.09035981200491683
1990,102,178,152,0.0059411804980276095,0.020801764966348335
1991,120,196,003,0.017482971483870458,0.14997554874823638
1992,090,023,078,0.0022694107176696177,0.0672093162653078
1993,185,014,031,0.0025708065265046542,0.0070578307477938695
1994,081,132,142,0.0021555016684529082,0.01691015266612428
1995,108,131,042,0.002776956150511989,0.029623031961772628
1996,019,155,041,0.04066543786565713,0.013259282514335835
1997,083,036,136,0.004313335437529986,0.016314217894726757
1998,192,108,116,0.0020266115094509374,0.04340127452447051
1999,187,037,115,0.004365491759409035,0.07831874100433234
2000,001,034,071,0.024032967689466278,0.04170269285139627
2001,199,063,038,0.00371785222126908,0.004768585650420265
2002,079,084,129,0.009740295906347729,0.015799808479720845
2003,034,189,031,0.01790952674720181,0.044641850113588344
2004,032,083,142,0.005555804204298909,0.015488307563902293
2005,096,058,104,0.006759265004325776,0.007798600605582795
2006,129,042,000,0.010219265717115955,0.000969784902476345
2007,178,044,071,0.017337859552479906,0.021381771123439197
2008,024,066,185,0.0206649408859626,0.05585553414568445
2009,013,024,170,0.013602460826895757,0.06030986443781827
2010,117,188,050,0.0062151348575000265,0.00805409557485759
2011,173,146,031,0.0402157128766093,0.10097185473386139
2012,090,050,038,0.004688714881053269,0.001988983604435557
2013,019,195,149,0.019722144853832613,0.01734660206283578
2014,114,170,169,0.00532190052305348,0.038830639592333904
2015,042,177,082,0.0015230219066306727,0.002629794171772337
2016,019,050,069,0.006510139514531721,0.009282999338037778
2017,068,185,071,0.002663799173980408,0.0059034193133454815
2018,187,108,107,0.0073866410489288326,0.07216054710791886
2019,097,141,058,0.017851229236253374,0.0371996955275814
2020,181,169,024,0.00992469378106664,0.020718744179082593
2021,043,188,053,0.001883595259775106,0.032774750690708676
2022,131,059,183,0.005132556462503213,0.011097413728893613
2023,125,094,105,0.00025251581032181836,0.0071812249989730015
2024,124,174,144,0.007986108832102157,0.013693648415517456
2025,053,141,033,0.014967375292618601,0.08630895304057995
2026,051,097,171,0.01643092359951026,0.008622107818326286
2027,146,115,069,0.032918712747611045,0.048940232816541585
2028,048,050,014,0.004703756891145772,0.017753057753419177
2029,026,045,063,0.0009131291034928379,0.00028401783162046446
2030,176,005,018,0.005861907711984138,0.0007326622235847013
2031,198,161,142,0.003620655686746521,0.00865098519513785
2032,113,109,063,0.004360796383285348,0.020208237531448514
