,topic_01,topic_02,topic_03,evidence_r2
2023,125,094,105,0.015399667480128887
2024,124,174,144,0.00904056557178301
2025,053,141,033,0.0345484047290604
2026,051,097,171,0.01487702485254061
2027,146,115,069,0.023075582956450402
2028,048,050,014,0.02641330716057566
2029,026,045,063,0.032112900358873486
2030,176,005,018,0.029420666367669934
2031,198,161,142,0.02083113808636594
2032,113,109,063,0.010349553351754692
2033,053,191,047,0.040670278199722354
2034,019,127,031,0.02671328747464019
2035,052,166,087,0.019126035997129587
2036,176,156,153,0.01930798729881633
2037,198,004,120,0.03182380963489251
2038,155,158,044,0.026809040484269908
2039,075,001,122,0.02318210698616241
2040,063,133,011,0.003905221118131297
2041,148,072,004,0.06957478730226974
2042,151,081,091,0.04170937832892896
2043,012,106,053,0.024632376711377968
2044,003,156,158,0.03528838734273132
2045,142,120,042,0.020183259793202346
2046,092,056,044,0.02976528097587694
2047,036,059,144,0.007380953652047717
2048,156,063,037,0.005345935914711442
2049,149,076,121,0.03390142101736826
2050,060,123,118,0.015905935988259512
2051,167,082,052,0.027189757163480488
2052,073,022,199,0.017284248774457556
2053,032,164,063,0.0065516403621902475
2054,116,076,032,0.01906032574270511
2055,160,177,174,0.012396179532739637
2056,174,014,195,0.013708664365156609
2057,177,184,104,0.009555149517951778
2058,134,143,056,0.028078432454341384
2059,080,177,031,0.0219612681933129
2060,195,123,063,0.014390837991932637
2061,151,124,119,0.026712985536804124
2062,054,141,092,0.020862033555887005
2063,150,134,081,0.023803318099227977
2064,160,190,163,0.023750143505280596
2065,032,069,089,0.016189721305416183
2066,102,158,060,0.018707543259468773
2067,099,017,124,0.013842009267268418
2068,136,019,080,0.029099164036368586
2069,076,195,029,0.01887449672027497
2070,113,187,012,0.01257902791119836
2071,033,138,042,0.015228426935995465
2072,085,175,082,0.008215589649835153
2073,160,163,013,0.04271282090315576
2074,084,089,166,0.012745566625751215
2075,083,155,106,0.0038954375244935058
2076,094,167,089,0.03712928581485875
2077,051,161,096,0.01597281444608223
2078,051,062,156,0.016909462119306773
2079,075,115,148,0.010804414515468652
2080,164,184,083,0.004433732315212269
2081,024,120,156,0.03747482197666552
2082,109,027,131,0.009780665263024124
2083,034,045,110,0.04739439454008776
2084,175,125,066,0.0067848594006492124
2085,080,151,008,0.030373536305016047
2086,172,184,047,0.029011001794542413
2087,149,144,173,0.02007858029467735
2088,177,099,173,0.016875882230477424
2089,124,070,043,0.019997761246148493
2090,089,094,194,0.022253646629677326
2091,153,115,023,0.040935107951017624
2092,008,102,064,0.006211989540696128
2093,142,125,080,0.01552404677543684
2094,013,196,166,0.033286275073912686
2095,137,064,046,0.006576545373107923
2096,076,176,080,0.026090367622687127
2097,037,131,116,0.017014225139900252
2098,136,059,080,0.02060519391360538
2099,005,116,037,0.025681744407079377
2100,007,080,151,0.03458881170522499
2101,021,070,058,0.03495347300458573
2102,040,072,051,0.06393376093238401
2103,022,059,056,0.025231033350410104
2104,006,118,018,0.02387855994431598
2105,191,190,125,0.003746843921940579
2106,199,036,004,0.030320108930043443
2107,078,109,045,0.042397820239989614
2108,124,138,052,0.002365853947613683
2109,170,148,191,0.0232826989462106
2110,163,092,173,0.028274090028932775
2111,072,018,171,0.06480736972152401
2112,073,050,194,0.008296712207047086
2113,125,082,032,0.0036448248742898537
2114,012,053,042,0.029115992126322432
2115,092,146,169,0.01887968485257696
2116,045,019,085,0.041507752179766655
2117,188,161,153,0.01723844948284914
2118,066,077,063,0.006188340448010865
2119,148,089,006,0.0193924236213171
2120,117,052,123,0.01637093253242583
2121,153,121,164,0.02993533816590388
2122,007,033,178,0.01977057038059138
2123,076,019,133,0.015973616680015068
2124,115,198,195,0.029167952266825226
2125,029,042,103,0.02865108902059954
2126,131,118,174,0.01741631075180705
2127,029,155,014,0.021138980834578214
2128,148,166,012,0.00799367377336524
2129,109,090,065,0.03428645243229156
2130,076,110,065,0.03154284133310603
2131,152,193,019,0.03392331389676062
2132,114,081,022,0.009341806169834932
2133,196,110,152,0.015897814404821742
2134,173,170,042,0.025844695690674047
2135,185,083,064,0.006006481664396213
2136,148,073,085,0.016520531891207058
2137,041,140,159,0.0037138487817979238
2138,088,107,015,0.020218721108986593
2139,108,174,032,0.006009559612319304
2140,058,108,161,0.03229750739804771
2141,103,104,149,0.023177868513337585
2142,196,194,007,0.014118432202043563
2143,069,184,166,0.00378888495765195
2144,041,024,127,0.028212210568736684
2145,172,163,065,0.043309194807125806
2146,184,071,033,0.012886113946155575
2147,146,124,058,0.02530141953347753
2148,044,078,184,0.02285450927391386
2149,035,004,131,0.02597622998523863
2150,049,116,097,0.024298620088628153
2151,138,078,103,0.017823057157169364
2152,107,080,084,0.014571660141827425
2153,158,029,051,0.024035013514899672
2154,085,115,183,0.008917771343618486
2155,104,157,173,0.018228318826306378
2156,120,034,070,0.023771878183035722
2157,127,054,182,0.017524691445290452
2158,042,164,038,0.024494257833706845
2159,146,099,102,0.019706934508480822
2160,173,127,102,0.01856957513002866
2161,018,041,084,0.005220346614610238
2162,097,195,157,0.028001851806053524
2163,104,083,138,0.0014006778546105103
2164,043,110,031,0.021607620016826257
2165,175,018,104,0.005763383429213564
2166,103,156,110,0.01778560553972519
2167,081,005,080,0.02642988927633294
2168,116,016,117,0.02186741988984886
2169,161,085,057,0.019276047151447595
2170,089,121,008,0.036881137051229196
2171,129,142,014,0.0012154724163366826
2172,008,087,027,0.020635516053897573
2173,018,103,012,0.014128469357111761
2174,105,104,063,0.005427727200853605
2175,110,091,183,0.028151174636191656
2176,182,048,039,0.02794993072819152
2177,164,125,033,0.01321791512762216
2178,170,046,027,0.018701227631044426
2179,101,188,120,0.03652772874838528
2180,018,132,122,0.00633641568671639
2181,031,183,192,0.0032906960788461337
2182,113,185,019,0.020383462414127917
2183,081,101,169,0.035531677330871037
2184,136,034,191,0.023209764633016272
2185,026,006,190,0.00833818506406303
2186,157,076,199,0.024277185495391485
2187,063,191,099,0.011701166399664897
2188,169,036,198,0.012526762755396548
2189,085,198,136,0.019984462836224348
2190,188,142,106,0.004501864160732616
2191,070,055,166,0.010416465758059101
2192,189,040,138,0.010483691963188102
2193,140,131,055,0.010647910087793866
2194,156,118,106,0.015397017765143017
2195,127,124,172,0.018985058624329088
2196,153,194,078,0.01579196233108071
2197,144,062,195,0.018943966702594794
2198,171,050,036,0.0012218714837402
2199,195,017,067,0.01591150224160698
2200,004,121,024,0.051235393954156994
2201,104,012,152,0.007172020235780785
2202,141,152,168,0.017311717433338814
2203,173,071,096,0.006065952716421186
2204,022,052,024,0.0266391390028502
2205,043,190,198,0.025061266750574962
2206,066,099,174,0.015233523317454645
2207,092,191,024,0.031746356349056315
2208,157,173,016,0.017463336981823674
2209,049,016,088,0.020268382009588803
2210,140,193,133,0.02974823658701431
2211,140,101,114,0.03740038928379241
2212,065,063,077,0.029178293630435448
2213,059,193,063,0.026963442158640327
2214,118,047,152,0.022718487577058633
2215,193,031,132,0.026076616204815717
2216,074,184,168,0.008290194628255865
2217,072,055,124,0.06197717491475674
2218,143,102,075,0.01395844476518493
2219,026,175,147,0.001367385442253899
2220,195,045,036,0.038047882319120596
2221,143,120,113,0.02395491431311192
2222,011,074,105,0.008117324757693334
2223,075,156,061,0.013798483912610071
2224,121,169,176,0.03882325304612999
2225,007,190,039,0.0066506865905545665
2226,134,151,023,0.05442110620884988
2227,042,072,181,0.06419902497553698
2228,132,121,190,0.028221977480556215
2229,001,023,123,0.05133880451521655
2230,096,050,113,0.0028388146725525365
2231,033,143,132,0.0114053605096609
2232,033,081,185,0.014512088617750663
2233,083,125,114,0.006796642460086488
2234,089,185,061,0.02342390254488702
2235,175,004,143,0.025174366085205957
2236,075,104,187,0.013814702331911732
2237,192,146,143,0.016499006050557208
2238,024,169,155,0.03156524944889938
2239,035,063,068,0.008653708324872222
2240,115,182,094,0.021155669825222545
2241,071,062,064,0.017971640302893888
2242,061,053,168,0.030177015629160753
2243,196,168,192,0.016294513316868375
2244,132,178,085,0.014373676357155918
2245,083,000,125,0.00275436055980971
2246,021,011,159,0.019435811759153765
2247,017,138,047,0.019750269045346047
2248,171,060,081,0.0013542235119290424
2249,085,039,088,0.020871537011216135
2250,015,189,169,0.011492115586580254
2251,198,168,158,0.023898434501275934
2252,058,003,027,0.04341921917020819
2253,175,062,061,0.018668570821785302
2254,025,194,011,0.0026370683365394276
2255,087,163,196,0.03032782600134254
2256,078,008,153,0.01618075358811144
2257,120,099,060,0.019062671580694746
2258,029,036,077,0.016632056311741805
2259,073,013,183,0.03381677077015033
2260,127,155,116,0.02673154359077734
2261,148,039,047,0.01990680546495638
2262,015,017,008,0.009911956810290223
2263,091,027,053,0.033761091763237605
2264,006,144,024,0.03407932879315134
2265,115,116,136,0.02568393146364445
2266,016,176,110,0.020065599139248658
2267,142,137,134,0.01684524315320657
2268,081,060,062,0.0160803286705703
2269,168,140,114,0.01345523959500805
2270,166,001,141,0.024805341732153208
2271,133,199,122,0.009209206678232884
2272,015,120,074,0.015600927449466617
2273,176,114,042,0.0233663628997397
2274,114,106,026,0.007443729378894037
2275,050,172,116,0.024205844534357812
2276,072,183,039,0.06276993781578499
2277,071,149,118,0.024784495050924837
2278,094,081,012,0.0162644376170894
2279,042,037,057,0.007768615203276652
2280,153,043,196,0.024946058073469723
2281,054,195,170,0.025822429336687214
2282,191,070,068,0.005309245858001188
2283,151,134,056,0.036848090995056704
2284,192,168,188,0.011058289985073855
2285,031,146,081,0.013032468018991272
2286,034,044,078,0.029536446642238756
2287,191,172,158,0.02741512574682925
2288,047,053,008,0.03819928757859303
2289,102,190,160,0.005890499734655497
2290,142,163,147,0.021866841619124555
2291,032,113,089,0.014055254858935329
2292,175,039,068,0.004546735652141587
2293,096,007,156,0.010772792918266494
2294,107,027,072,0.06004726198901311
2295,038,187,021,0.0353719869996828
2296,106,110,183,0.007177761114187109
2297,125,134,072,0.05921521214016612
2298,040,114,011,0.014343617912152884
2299,137,051,043,0.022637000426712017
2300,025,143,134,0.01517733616645267
2301,194,102,021,0.020348595383554713
2302,121,195,168,0.03266410528398778
2303,038,140,177,0.024769446428817177
2304,134,088,155,0.025358336224819977
2305,108,021,004,0.039026659589031065
2306,127,156,080,0.027606928573388312
2307,098,044,079,0.014293828752512394
2308,083,081,115,0.007157456473956492
2309,000,155,125,0.007201817773968666
2310,021,046,144,0.02084458987834381
2311,077,172,153,0.015751406134076662
2312,101,070,174,0.03694884871558923
2313,081,101,182,0.03788990311672513
2314,124,015,035,0.011173143317015688
2315,182,107,092,0.010813763226531936
2316,171,106,127,0.01398273247452797
2317,033,107,083,0.010181204131485821
2318,007,144,153,0.011554414452589423
2319,117,175,003,0.033073368910308765
2320,055,062,096,0.020708376226582503
2321,085,121,157,0.045248267499717665
2322,199,110,165,0.023021311118301968
2323,149,188,064,0.01890003233941706
2324,006,108,122,0.008125401324809878
2325,083,102,129,0.0059210925277052295
2326,063,105,021,0.01841704043366932
2327,066,008,047,0.020931425141299864
2328,001,058,040,0.033115577853404465
2329,089,067,151,0.029476340664906342
2330,144,143,156,0.009750924274731565
2331,152,066,176,0.01734498017256403
2332,122,146,193,0.03650344522693494
2333,047,080,083,0.026995886261809154
2334,143,065,040,0.03715092396930164
2335,031,034,060,0.016527173201385303
2336,037,147,116,0.017146188116010763
2337,051,123,098,0.009578098422850068
2338,191,170,171,0.02162543226631708
2339,079,053,169,0.02367656872461732
2340,133,198,167,0.029499946006750655
2341,008,042,060,0.007655523849270818
2342,014,138,012,0.006171230258576577
2343,045,164,088,0.04481926324901708
2344,022,176,023,0.049002381616670365
2345,113,151,120,0.03119063126763777
2346,050,007,060,0.004163320175114116
2347,033,168,008,0.015086302886857417
2348,117,054,172,0.0213529923418585
2349,049,116,085,0.022121947398807906
2350,159,013,071,0.032560652671205004
2351,043,036,119,0.021369587309677973
2352,089,133,056,0.02882106703706122
2353,042,058,153,0.029358185358203337
2354,173,079,015,0.006882448785406781
2355,089,147,194,0.01217142958537365
2356,048,177,089,0.03751183578413564
2357,008,004,091,0.030378401320813375
2358,017,117,073,0.018415115597913645
2359,014,069,137,0.008687310086615385
2360,007,106,193,0.02602882139448992
2361,013,174,131,0.03555989129259851
2362,125,029,191,0.02208626378780376
2363,064,089,071,0.012869870937947336
2364,068,083,150,0.020622314289530652
2365,161,101,057,0.04107577341998225
2366,032,066,150,0.02207666996898705
2367,069,103,133,0.009795912061348777
2368,141,041,166,0.012851307650392996
2369,084,049,036,0.004742920545011575
2370,018,198,022,0.014221649265966252
2371,006,136,178,0.02212988664640725
2372,170,048,151,0.04255866720132129
2373,050,129,173,0.003501654085737993
2374,079,119,024,0.02849323824017458
2375,167,083,073,0.027887716949127728
2376,137,019,160,0.02220651241031968
2377,069,164,057,0.00692207896064978
2378,019,013,016,0.040975264579918624
2379,149,083,159,0.016097392639090935
2380,081,099,057,0.00834619441693063
2381,006,036,066,0.01483962244180892
2382,188,079,110,0.009874083901063924
2383,019,118,011,0.02775222196364613
2384,089,148,102,0.01665509950732902
2385,060,106,187,0.005638427103966448
2386,050,034,187,0.020746334505621356
2387,066,061,166,0.010482521157483937
2388,152,189,132,0.008020301959079545
2389,164,130,181,0.005919255136486168
2390,025,174,071,0.006398591765791606
2391,083,158,047,0.025167887506558406
2392,033,061,042,0.017178915263434846
2393,140,091,118,0.03566850370531893
2394,057,067,085,0.006228573681213545
2395,006,115,172,0.025252636332335654
2396,102,125,084,0.006274841488055349
2397,114,117,085,0.021113896712192992
2398,008,141,113,0.012852983819605535
2399,024,182,088,0.03897662330643481
2400,109,015,033,0.018527044250730818
2401,183,043,198,0.024756649591957447
2402,113,027,143,0.004606796526425483
2403,172,138,196,0.017215855593031404
2404,116,027,166,0.0173672419218055
2405,032,191,185,0.011766566054018823
2406,194,178,105,0.01327554237466333
2407,025,191,024,0.029821165119833237
2408,109,078,021,0.03023108271991115
2409,187,037,072,0.06534773234421265
2410,137,187,041,0.011416407799462291
2411,131,124,097,0.012570432904906892
2412,101,011,040,0.03965960970348836
2413,052,199,169,0.012216279370033
2414,091,147,021,0.04793756814197936
2415,167,161,040,0.03365736237535999
2416,195,052,193,0.0350117804207134
2417,134,184,037,0.005349100365341641
2418,194,105,150,0.020573238573353247
2419,158,167,193,0.05456137650098403
2420,076,058,172,0.029843169990016793
2421,116,105,089,0.025664448366498616
2422,198,004,173,0.027894850414897365
2423,157,084,138,0.017137549385637274
2424,199,070,090,0.009090146946200361
2425,099,060,105,0.011939358804773592
2426,048,118,166,0.03396416396854551
2427,091,078,083,0.0320908970542092
2428,018,049,052,0.008345020102048184
2429,083,061,036,0.006298916574068003
2430,072,041,107,0.06031699724253037
2431,022,046,122,0.0038250026547448357
2432,116,055,099,0.028351545908192
2433,107,071,076,0.00123143125247549
2434,045,131,192,0.03348007284455179
2435,121,182,106,0.029638212230874594
2436,118,171,092,0.01606150402836859
2437,127,196,103,0.02736775198868513
2438,118,047,163,0.04108611132550033
2439,001,157,059,0.03323449315699656
2440,193,123,067,0.028340516664456916
2441,149,113,158,0.024441365214113553
2442,199,092,109,0.02037377603439572
2443,054,048,003,0.03857590114478082
